sales_id,order_id,product_id,price_per_unit,quantity_sales,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,city,state,product_type,product_name,size,colour,price,quantity_products,description
3647,731,696,"$113,00",1,"$113,00",214,"$44.433,00",6/21/2021,07/02/2021,Whitaker Pashen,Female,55,62 Mcdermott HillSuite 903,Justinport,Queensland,Jacket,Parka,S,violet,"$119,00",67,"A violet coloured, S sized, Parka Jacket"
3648,731,176,"$98,00",3,"$294,00",214,"$44.433,00",6/21/2021,07/02/2021,Whitaker Pashen,Female,55,62 Mcdermott HillSuite 903,Justinport,Queensland,Shirt,Camp Collared,S,red,"$112,00",67,"A red coloured, S sized, Camp Collared Shirt"
3649,731,431,"$107,00",2,"$214,00",214,"$44.433,00",6/21/2021,07/02/2021,Whitaker Pashen,Female,55,62 Mcdermott HillSuite 903,Justinport,Queensland,Jacket,Denim,S,yellow,"$92,00",43,"A yellow coloured, S sized, Denim Jacket"
3650,732,650,"$93,00",3,"$279,00",40,"$40.317,00",05/09/2021,5/29/2021,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,Port Claudia,New South Wales,Jacket,Coach,XS,blue,"$115,00",51,"A blue coloured, XS sized, Coach Jacket"
3651,732,1142,"$102,00",1,"$102,00",40,"$40.317,00",05/09/2021,5/29/2021,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,Port Claudia,New South Wales,Trousers,Cargo Pants,M,blue,"$106,00",64,"A blue coloured, M sized, Cargo Pants Trousers"
3652,732,278,"$95,00",2,"$190,00",40,"$40.317,00",05/09/2021,5/29/2021,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,Port Claudia,New South Wales,Shirt,Polo,L,violet,"$117,00",76,"A violet coloured, L sized, Polo Shirt"
3653,733,394,"$119,00",1,"$119,00",387,"$42.467,00",5/26/2021,6/22/2021,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,Matthewstad,Victoria,Shirt,Casual Slim Fit,XL,orange,"$113,00",53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
3654,733,944,"$96,00",2,"$192,00",387,"$42.467,00",5/26/2021,6/22/2021,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,Matthewstad,Victoria,Trousers,Drawstring,XL,violet,"$104,00",80,"A violet coloured, XL sized, Drawstring Trousers"
3655,733,691,"$113,00",1,"$113,00",387,"$42.467,00",5/26/2021,6/22/2021,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,Matthewstad,Victoria,Jacket,Parka,S,indigo,"$119,00",53,"A indigo coloured, S sized, Parka Jacket"
3656,733,314,"$105,00",3,"$315,00",387,"$42.467,00",5/26/2021,6/22/2021,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,Matthewstad,Victoria,Shirt,Cuban Collar,XL,violet,"$93,00",44,"A violet coloured, XL sized, Cuban Collar Shirt"
3657,733,33,"$96,00",1,"$96,00",387,"$42.467,00",5/26/2021,6/22/2021,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,Matthewstad,Victoria,Shirt,Oxford Cloth,L,violet,"$114,00",73,"A violet coloured, L sized, Oxford Cloth Shirt"
3658,733,971,"$97,00",1,"$97,00",387,"$42.467,00",5/26/2021,6/22/2021,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,Matthewstad,Victoria,Trousers,Slim-Fit,S,indigo,"$119,00",41,"A indigo coloured, S sized, Slim-Fit Trousers"
3659,734,301,"$105,00",2,"$210,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Shirt,Cuban Collar,S,blue,"$93,00",62,"A blue coloured, S sized, Cuban Collar Shirt"
3660,734,956,"$97,00",2,"$194,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Trousers,Slim-Fit,S,yellow,"$119,00",54,"A yellow coloured, S sized, Slim-Fit Trousers"
3661,734,1051,"$93,00",2,"$186,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Trousers,Joggers,S,red,"$94,00",71,"A red coloured, S sized, Joggers Trousers"
3662,734,808,"$117,00",3,"$351,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Jacket,Shearling,L,red,"$95,00",40,"A red coloured, L sized, Shearling Jacket"
3663,734,560,"$100,00",3,"$300,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Jacket,Bomber,XS,red,"$90,00",76,"A red coloured, XS sized, Bomber Jacket"
3664,734,439,"$107,00",3,"$321,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Jacket,Denim,XL,green,"$92,00",59,"A green coloured, XL sized, Denim Jacket"
3665,734,465,"$118,00",3,"$354,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Jacket,Puffer,XS,yellow,"$110,00",55,"A yellow coloured, XS sized, Puffer Jacket"
3666,734,702,"$119,00",3,"$357,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Jacket,Trench Coat,M,red,"$112,00",57,"A red coloured, M sized, Trench Coat Jacket"
3667,734,799,"$91,00",1,"$91,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Jacket,Pullover,XL,indigo,"$114,00",43,"A indigo coloured, XL sized, Pullover Jacket"
3668,734,168,"$91,00",1,"$91,00",623,"$30.153,00",1/25/2021,1/31/2021,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,West Ashley,South Australia,Shirt,Linen,L,indigo,"$116,00",75,"A indigo coloured, L sized, Linen Shirt"
3669,735,481,"$118,00",3,"$354,00",754,"$39.820,00",10/03/2021,10/16/2021,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,Lake Jesse,New South Wales,Jacket,Puffer,S,indigo,"$110,00",62,"A indigo coloured, S sized, Puffer Jacket"
3670,735,938,"$96,00",1,"$96,00",754,"$39.820,00",10/03/2021,10/16/2021,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,Lake Jesse,New South Wales,Trousers,Drawstring,L,indigo,"$104,00",77,"A indigo coloured, L sized, Drawstring Trousers"
3671,735,443,"$107,00",3,"$321,00",754,"$39.820,00",10/03/2021,10/16/2021,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,Lake Jesse,New South Wales,Jacket,Denim,L,blue,"$92,00",42,"A blue coloured, L sized, Denim Jacket"
3672,735,709,"$119,00",2,"$238,00",754,"$39.820,00",10/03/2021,10/16/2021,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,Lake Jesse,New South Wales,Jacket,Trench Coat,XL,orange,"$112,00",71,"A orange coloured, XL sized, Trench Coat Jacket"
3673,735,184,"$98,00",3,"$294,00",754,"$39.820,00",10/03/2021,10/16/2021,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,Lake Jesse,New South Wales,Shirt,Camp Collared,XL,orange,"$112,00",48,"A orange coloured, XL sized, Camp Collared Shirt"
3674,736,864,"$113,00",1,"$113,00",793,"$26.942,00",04/10/2021,05/03/2021,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,Lake Rose,Western Australia,Trousers,Chinos,XL,blue,"$100,00",48,"A blue coloured, XL sized, Chinos Trousers"
3675,736,1245,"$112,00",1,"$112,00",793,"$26.942,00",04/10/2021,05/03/2021,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,Lake Rose,Western Australia,Trousers,Tracksuit Bottoms,XS,blue,"$91,00",42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
3676,736,378,"$94,00",2,"$188,00",793,"$26.942,00",04/10/2021,05/03/2021,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,Lake Rose,Western Australia,Shirt,Henley,L,indigo,"$92,00",44,"A indigo coloured, L sized, Henley Shirt"
3677,736,1164,"$99,00",3,"$297,00",793,"$26.942,00",04/10/2021,05/03/2021,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,Lake Rose,Western Australia,Trousers,High-Waisted,XL,orange,"$98,00",47,"A orange coloured, XL sized, High-Waisted Trousers"
3678,736,876,"$94,00",1,"$94,00",793,"$26.942,00",04/10/2021,05/03/2021,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,Lake Rose,Western Australia,Trousers,Cords,S,red,"$113,00",67,"A red coloured, S sized, Cords Trousers"
3679,736,1184,"$99,00",3,"$297,00",793,"$26.942,00",04/10/2021,05/03/2021,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,Lake Rose,Western Australia,Trousers,High-Waisted,XL,indigo,"$98,00",57,"A indigo coloured, XL sized, High-Waisted Trousers"
3680,736,110,"$92,00",2,"$184,00",793,"$26.942,00",04/10/2021,05/03/2021,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,Lake Rose,Western Australia,Shirt,Denim,XS,orange,"$115,00",45,"A orange coloured, XS sized, Denim Shirt"
3681,737,814,"$117,00",3,"$351,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Jacket,Shearling,XL,orange,"$95,00",60,"A orange coloured, XL sized, Shearling Jacket"
3682,737,1066,"$93,00",3,"$279,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Trousers,Joggers,S,green,"$94,00",76,"A green coloured, S sized, Joggers Trousers"
3683,737,552,"$98,00",1,"$98,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Jacket,Leather,M,indigo,"$113,00",71,"A indigo coloured, M sized, Leather Jacket"
3684,737,800,"$91,00",2,"$182,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Jacket,Pullover,XS,violet,"$114,00",61,"A violet coloured, XS sized, Pullover Jacket"
3685,737,1160,"$99,00",1,"$99,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Trousers,High-Waisted,XS,orange,"$98,00",55,"A orange coloured, XS sized, High-Waisted Trousers"
3686,737,251,"$95,00",2,"$190,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Shirt,Polo,S,orange,"$117,00",78,"A orange coloured, S sized, Polo Shirt"
3687,737,664,"$93,00",2,"$186,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Jacket,Coach,XL,violet,"$115,00",60,"A violet coloured, XL sized, Coach Jacket"
3688,737,1250,"$112,00",1,"$112,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Trousers,Tracksuit Bottoms,XS,indigo,"$91,00",63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers"
3689,737,98,"$118,00",2,"$236,00",453,"$30.264,00",5/26/2021,5/30/2021,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,Kreigerberg,Tasmania,Shirt,Flannel,L,indigo,"$96,00",62,"A indigo coloured, L sized, Flannel Shirt"
3690,738,260,"$95,00",3,"$285,00",144,"$57.487,00",7/16/2021,08/09/2021,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,Richardshaven,South Australia,Shirt,Polo,XS,green,"$117,00",45,"A green coloured, XS sized, Polo Shirt"
3691,738,1195,"$105,00",3,"$315,00",144,"$57.487,00",7/16/2021,08/09/2021,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,Richardshaven,South Australia,Trousers,Pleated,XS,orange,"$90,00",74,"A orange coloured, XS sized, Pleated Trousers"
3692,738,357,"$94,00",2,"$188,00",144,"$57.487,00",7/16/2021,08/09/2021,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,Richardshaven,South Australia,Shirt,Henley,M,orange,"$92,00",70,"A orange coloured, M sized, Henley Shirt"
3693,738,1197,"$105,00",2,"$210,00",144,"$57.487,00",7/16/2021,08/09/2021,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,Richardshaven,South Australia,Trousers,Pleated,M,orange,"$90,00",57,"A orange coloured, M sized, Pleated Trousers"
3694,739,645,"$93,00",2,"$186,00",211,"$32.122,00",9/14/2021,9/23/2021,Rowena Doe,Non-binary,52,9388 Bauch TrailSuite 439,Codyfort,New South Wales,Jacket,Coach,XS,green,"$115,00",78,"A green coloured, XS sized, Coach Jacket"
3695,739,47,"$104,00",2,"$208,00",211,"$32.122,00",9/14/2021,9/23/2021,Rowena Doe,Non-binary,52,9388 Bauch TrailSuite 439,Codyfort,New South Wales,Shirt,Dress,M,yellow,"$119,00",61,"A yellow coloured, M sized, Dress Shirt"
3696,739,539,"$98,00",3,"$294,00",211,"$32.122,00",9/14/2021,9/23/2021,Rowena Doe,Non-binary,52,9388 Bauch TrailSuite 439,Codyfort,New South Wales,Jacket,Leather,XL,yellow,"$113,00",67,"A yellow coloured, XL sized, Leather Jacket"
3697,740,396,"$119,00",3,"$357,00",178,"$58.226,00",02/05/2021,02/10/2021,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,Lewiston,Australian Capital Territory,Shirt,Casual Slim Fit,S,yellow,"$113,00",45,"A yellow coloured, S sized, Casual Slim Fit Shirt"
3698,740,31,"$96,00",2,"$192,00",178,"$58.226,00",02/05/2021,02/10/2021,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,Lewiston,Australian Capital Territory,Shirt,Oxford Cloth,S,violet,"$114,00",41,"A violet coloured, S sized, Oxford Cloth Shirt"
3699,740,990,"$106,00",1,"$106,00",178,"$58.226,00",02/05/2021,02/10/2021,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,Lewiston,Australian Capital Territory,Trousers,Wool,XS,yellow,"$111,00",67,"A yellow coloured, XS sized, Wool Trousers"
3700,740,1076,"$93,00",2,"$186,00",178,"$58.226,00",02/05/2021,02/10/2021,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,Lewiston,Australian Capital Territory,Trousers,Joggers,S,indigo,"$94,00",56,"A indigo coloured, S sized, Joggers Trousers"
3701,740,704,"$119,00",2,"$238,00",178,"$58.226,00",02/05/2021,02/10/2021,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,Lewiston,Australian Capital Territory,Jacket,Trench Coat,XL,red,"$112,00",40,"A red coloured, XL sized, Trench Coat Jacket"
3702,741,917,"$96,00",1,"$96,00",710,"$31.913,00",02/03/2021,2/17/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Trousers,Drawstring,M,orange,"$104,00",76,"A orange coloured, M sized, Drawstring Trousers"
3703,741,794,"$91,00",3,"$273,00",710,"$31.913,00",02/03/2021,2/17/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Jacket,Pullover,XL,blue,"$114,00",74,"A blue coloured, XL sized, Pullover Jacket"
3704,742,893,"$94,00",3,"$282,00",750,"$51.184,00",10/21/2021,11/01/2021,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,Baumbachton,Victoria,Trousers,Cords,L,green,"$113,00",62,"A green coloured, L sized, Cords Trousers"
3705,742,223,"$106,00",2,"$212,00",750,"$51.184,00",10/21/2021,11/01/2021,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,Baumbachton,Victoria,Shirt,Chambray,L,yellow,"$105,00",53,"A yellow coloured, L sized, Chambray Shirt"
3706,742,620,"$112,00",2,"$224,00",750,"$51.184,00",10/21/2021,11/01/2021,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,Baumbachton,Victoria,Jacket,Cardigan,XS,indigo,"$118,00",70,"A indigo coloured, XS sized, Cardigan Jacket"
3707,742,606,"$112,00",1,"$112,00",750,"$51.184,00",10/21/2021,11/01/2021,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,Baumbachton,Victoria,Jacket,Cardigan,S,yellow,"$118,00",79,"A yellow coloured, S sized, Cardigan Jacket"
3708,742,133,"$92,00",1,"$92,00",750,"$51.184,00",10/21/2021,11/01/2021,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,Baumbachton,Victoria,Shirt,Denim,L,indigo,"$115,00",58,"A indigo coloured, L sized, Denim Shirt"
3709,742,1100,"$115,00",2,"$230,00",750,"$51.184,00",10/21/2021,11/01/2021,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,Baumbachton,Victoria,Trousers,Cropped,XS,green,"$99,00",48,"A green coloured, XS sized, Cropped Trousers"
3710,743,142,"$91,00",3,"$273,00",909,"$25.854,00",3/25/2021,3/27/2021,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,Langfort,Tasmania,Shirt,Linen,M,red,"$116,00",78,"A red coloured, M sized, Linen Shirt"
3711,743,1090,"$115,00",3,"$345,00",909,"$25.854,00",3/25/2021,3/27/2021,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,Langfort,Tasmania,Trousers,Cropped,XS,orange,"$99,00",78,"A orange coloured, XS sized, Cropped Trousers"
3712,743,194,"$98,00",2,"$196,00",909,"$25.854,00",3/25/2021,3/27/2021,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,Langfort,Tasmania,Shirt,Camp Collared,XL,green,"$112,00",61,"A green coloured, XL sized, Camp Collared Shirt"
3713,743,544,"$98,00",1,"$98,00",909,"$25.854,00",3/25/2021,3/27/2021,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,Langfort,Tasmania,Jacket,Leather,XL,green,"$113,00",58,"A green coloured, XL sized, Leather Jacket"
3714,744,553,"$98,00",2,"$196,00",107,"$23.613,00",1/25/2021,2/14/2021,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,Claudiaview,Western Australia,Jacket,Leather,L,indigo,"$113,00",79,"A indigo coloured, L sized, Leather Jacket"
3715,744,210,"$106,00",2,"$212,00",107,"$23.613,00",1/25/2021,2/14/2021,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,Claudiaview,Western Australia,Shirt,Chambray,XS,red,"$105,00",48,"A red coloured, XS sized, Chambray Shirt"
3716,744,1009,"$106,00",3,"$318,00",107,"$23.613,00",1/25/2021,2/14/2021,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,Claudiaview,Western Australia,Trousers,Wool,XL,indigo,"$111,00",51,"A indigo coloured, XL sized, Wool Trousers"
3717,744,1058,"$93,00",1,"$93,00",107,"$23.613,00",1/25/2021,2/14/2021,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,Claudiaview,Western Australia,Trousers,Joggers,L,orange,"$94,00",49,"A orange coloured, L sized, Joggers Trousers"
3718,744,1084,"$93,00",1,"$93,00",107,"$23.613,00",1/25/2021,2/14/2021,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,Claudiaview,Western Australia,Trousers,Joggers,XL,violet,"$94,00",40,"A violet coloured, XL sized, Joggers Trousers"
3719,744,43,"$104,00",2,"$208,00",107,"$23.613,00",1/25/2021,2/14/2021,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,Claudiaview,Western Australia,Shirt,Dress,L,orange,"$119,00",73,"A orange coloured, L sized, Dress Shirt"
3720,745,1194,"$105,00",1,"$105,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Trousers,Pleated,XL,red,"$90,00",58,"A red coloured, XL sized, Pleated Trousers"
3721,745,739,"$109,00",2,"$218,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Jacket,Peacoat,XL,red,"$102,00",58,"A red coloured, XL sized, Peacoat Jacket"
3722,745,757,"$109,00",2,"$218,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Jacket,Peacoat,M,blue,"$102,00",71,"A blue coloured, M sized, Peacoat Jacket"
3723,745,1041,"$90,00",3,"$270,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Trousers,Relaxed Leg,S,indigo,"$95,00",40,"A indigo coloured, S sized, Relaxed Leg Trousers"
3724,745,217,"$106,00",3,"$318,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Shirt,Chambray,M,orange,"$105,00",43,"A orange coloured, M sized, Chambray Shirt"
3725,745,1098,"$115,00",3,"$345,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Trousers,Cropped,L,yellow,"$99,00",60,"A yellow coloured, L sized, Cropped Trousers"
3726,745,20,"$96,00",1,"$96,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Shirt,Oxford Cloth,XS,blue,"$114,00",47,"A blue coloured, XS sized, Oxford Cloth Shirt"
3727,745,1191,"$105,00",2,"$210,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Trousers,Pleated,S,red,"$90,00",78,"A red coloured, S sized, Pleated Trousers"
3728,745,1110,"$115,00",2,"$230,00",643,"$13.862,00",3/21/2021,04/01/2021,Pietro Duling,Female,36,575 Olson MallApt. 344,Shieldschester,Tasmania,Trousers,Cropped,XS,indigo,"$99,00",55,"A indigo coloured, XS sized, Cropped Trousers"
3729,746,1170,"$99,00",2,"$198,00",445,"$24.804,00",6/19/2021,6/27/2021,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,Macdonaldchester,Victoria,Trousers,High-Waisted,XS,green,"$98,00",42,"A green coloured, XS sized, High-Waisted Trousers"
3730,746,1139,"$102,00",2,"$204,00",445,"$24.804,00",6/19/2021,6/27/2021,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,Macdonaldchester,Victoria,Trousers,Cargo Pants,XL,green,"$106,00",65,"A green coloured, XL sized, Cargo Pants Trousers"
3731,746,754,"$109,00",3,"$327,00",445,"$24.804,00",6/19/2021,6/27/2021,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,Macdonaldchester,Victoria,Jacket,Peacoat,XL,green,"$102,00",68,"A green coloured, XL sized, Peacoat Jacket"
3732,746,742,"$109,00",3,"$327,00",445,"$24.804,00",6/19/2021,6/27/2021,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,Macdonaldchester,Victoria,Jacket,Peacoat,M,orange,"$102,00",47,"A orange coloured, M sized, Peacoat Jacket"
3733,746,138,"$92,00",2,"$184,00",445,"$24.804,00",6/19/2021,6/27/2021,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,Macdonaldchester,Victoria,Shirt,Denim,L,violet,"$115,00",78,"A violet coloured, L sized, Denim Shirt"
3734,746,47,"$104,00",1,"$104,00",445,"$24.804,00",6/19/2021,6/27/2021,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,Macdonaldchester,Victoria,Shirt,Dress,M,yellow,"$119,00",61,"A yellow coloured, M sized, Dress Shirt"
3735,746,100,"$118,00",1,"$118,00",445,"$24.804,00",6/19/2021,6/27/2021,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,Macdonaldchester,Victoria,Shirt,Flannel,XS,violet,"$96,00",72,"A violet coloured, XS sized, Flannel Shirt"
3736,747,1076,"$93,00",2,"$186,00",299,"$22.099,00",05/11/2021,5/28/2021,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,Lake Amelia,Victoria,Trousers,Joggers,S,indigo,"$94,00",56,"A indigo coloured, S sized, Joggers Trousers"
3737,747,676,"$113,00",1,"$113,00",299,"$22.099,00",05/11/2021,5/28/2021,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,Lake Amelia,Victoria,Jacket,Parka,S,yellow,"$119,00",80,"A yellow coloured, S sized, Parka Jacket"
3738,747,709,"$119,00",3,"$357,00",299,"$22.099,00",05/11/2021,5/28/2021,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,Lake Amelia,Victoria,Jacket,Trench Coat,XL,orange,"$112,00",71,"A orange coloured, XL sized, Trench Coat Jacket"
3739,748,743,"$109,00",3,"$327,00",27,"$49.811,00",5/16/2021,06/06/2021,Jayme Turvie,Polygender,55,6578 Kayla AvenueSuite 812,Lake Alanafort,Western Australia,Jacket,Peacoat,L,orange,"$102,00",45,"A orange coloured, L sized, Peacoat Jacket"
3740,748,167,"$91,00",2,"$182,00",27,"$49.811,00",5/16/2021,06/06/2021,Jayme Turvie,Polygender,55,6578 Kayla AvenueSuite 812,Lake Alanafort,Western Australia,Shirt,Linen,M,indigo,"$116,00",72,"A indigo coloured, M sized, Linen Shirt"
3741,748,405,"$119,00",2,"$238,00",27,"$49.811,00",5/16/2021,06/06/2021,Jayme Turvie,Polygender,55,6578 Kayla AvenueSuite 812,Lake Alanafort,Western Australia,Shirt,Casual Slim Fit,XS,blue,"$113,00",55,"A blue coloured, XS sized, Casual Slim Fit Shirt"
3742,748,1133,"$102,00",3,"$306,00",27,"$49.811,00",5/16/2021,06/06/2021,Jayme Turvie,Polygender,55,6578 Kayla AvenueSuite 812,Lake Alanafort,Western Australia,Trousers,Cargo Pants,L,yellow,"$106,00",71,"A yellow coloured, L sized, Cargo Pants Trousers"
3743,748,991,"$106,00",2,"$212,00",27,"$49.811,00",5/16/2021,06/06/2021,Jayme Turvie,Polygender,55,6578 Kayla AvenueSuite 812,Lake Alanafort,Western Australia,Trousers,Wool,S,yellow,"$111,00",69,"A yellow coloured, S sized, Wool Trousers"
3744,749,746,"$109,00",1,"$109,00",693,"$25.016,00",9/20/2021,9/24/2021,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,Beattychester,Queensland,Jacket,Peacoat,S,yellow,"$102,00",49,"A yellow coloured, S sized, Peacoat Jacket"
3745,749,1197,"$105,00",1,"$105,00",693,"$25.016,00",9/20/2021,9/24/2021,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,Beattychester,Queensland,Trousers,Pleated,M,orange,"$90,00",57,"A orange coloured, M sized, Pleated Trousers"
3746,749,628,"$112,00",1,"$112,00",693,"$25.016,00",9/20/2021,9/24/2021,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,Beattychester,Queensland,Jacket,Cardigan,L,violet,"$118,00",66,"A violet coloured, L sized, Cardigan Jacket"
3747,749,865,"$113,00",1,"$113,00",693,"$25.016,00",9/20/2021,9/24/2021,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,Beattychester,Queensland,Trousers,Chinos,XS,indigo,"$100,00",61,"A indigo coloured, XS sized, Chinos Trousers"
